,word,count
39597,arms,1
39598,baby,14
39599,break,1
39600,brings,1
39601,cameras,1
39602,can,4
39603,cause,3
39604,causing,3
39605,could,2
39606,curious,2
39607,dreaming,3
39608,driving,3
39609,even,3
39610,every,1
39611,first,2
39612,flashing,1
39613,flowers,1
39614,girl,2
39615,go,1
39616,going,3
39617,good,2
39618,hands,1
39619,heart,1
39620,hold,1
39621,home,1
39622,hope,2
39623,hotel,3
39624,knight,1
39625,know,3
39626,let,3
39627,like,19
39628,little,3
39629,live,1
39630,looking,3
39631,love,1
39632,lyrics,1
39633,making,2
39634,mean,1
39635,midnight,3
39636,might,4
39637,moment,1
39638,mother,1
39639,never,4
39640,now92embed,1
39641,oh,3
39642,one,5
39643,out,1
39644,perfect,15
39645,places,3
39646,promises,2
39647,pronounce,3
39648,put,1
39649,re,1
39650,rendezvous,3
39651,right,3
39652,room,2
39653,rooms,3
39654,saw,2
39655,secret,3
39656,shinin,1
39657,someone,1
39658,songs,1
39659,start,3
39660,sure,2
39661,take,1
39662,tell,2
39663,then,6
39664,things,3
39665,time,4
39666,tonight,1
39667,trouble,3
39668,up,1
39669,want,1
39670,we,1
39671,whatever,3
39672,windows,3
39673,write,1
39674,yeah,3
39675,24,1
39676,95embed,1
39677,agree,1
39678,ain,1
39679,all,1
39680,am,2
39681,ami,1
39682,anything,2
39683,around,1
39684,ass,1
39685,ayy,3
39686,babe,2
39687,baby,8
39688,beach,1
39689,bih,1
39690,bright,3
39691,brrrt,1
39692,cadillac,2
39693,can,1
39694,champagne,3
39695,clappin,1
39696,come,1
39697,condo,1
39698,deserve,4
39699,diamonds,3
39700,dinner,1
39701,do,1
39702,drop,3
39703,ever,1
39704,everything,1
39705,fairest,1
39706,fire,3
39707,fleeko,1
39708,freaka,1
39709,get,2
39710,girl,5
39711,give,2
39712,go,2
39713,gold,3
39714,gon,1
39715,gonna,2
39716,good,1
39717,got,5
39718,happenin,1
39719,house,1
39720,ice,3
39721,invited,1
39722,is,2
39723,it,4
39724,jammies,1
39725,jewellery,3
39726,julio,2
39727,jump,2
39728,karats,1
39729,keep,1
39730,leave,1
39731,let,2
39732,like,27
39733,ll,3
39734,lobster,1
39735,look,1
39736,lucky,12
39737,lyrics,1
39738,make,1
39739,mamacita,1
39740,manhattan,1
39741,me,9
39742,miami,1
39743,miles,2
39744,mind,2
39745,mirror,1
39746,never,1
39747,night,3
39748,nope,1
39749,oh,2
39750,ooh,3
39751,paris,1
39752,player,2
39753,pop,3
39754,promise,2
39755,puerto,1
39756,put,4
39757,related,1
39758,rent,1
39759,rico,1
39760,said,1
39761,say,5
39762,scampi,1
39763,serve,1
39764,sex,3
39765,sheets,3
39766,shinin,3
39767,shoppin,1
39768,silk,3
39769,smile,3
39770,songs,1
39771,sprees,1
39772,strawberry,3
39773,tail,1
39774,take,2
39775,talk,3
39776,talkin,1
39777,tell,5
39778,that,27
39779,time,1
39780,trips,1
39781,tryna,1
39782,turn,1
39783,us,2
39784,wake,1
39785,wallet,1
39786,want,8
39787,well,1
39788,what,3
39789,white,4
39790,who,1
39791,word,1
39792,you,14
39793,15embed,1
39794,ain,4
39795,back,10
39796,belt,1
39797,birds,1
39798,blue,1
39799,body,5
39800,boondocks,1
39801,bout,1
39802,braids,2
39803,breeze,1
39804,by,1
39805,cadillac,1
39806,chair,1
39807,closed,4
39808,curve,4
39809,curves,1
39810,doin,3
39811,downtown,1
39812,drivin,4
39813,every,5
39814,eyes,4
39815,fast,4
39816,fell,1
39817,fifteen,3
39818,first,1
39819,fit,1
39820,get,3
39821,girl,1
39822,go,1
39823,got,4
39824,grass,1
39825,hair,2
39826,hand,4
39827,headed,1
39828,heaven,1
39829,help,1
39830,highway,1
39831,hips,1
39832,honey,1
39833,hurry,3
39834,inch,1
39835,inside,1
39836,jeans,1
39837,know,4
39838,like,13
39839,lips,1
39840,lyrics,1
39841,ma,4
39842,man,2
39843,mile,1
39844,mmm,1
39845,need,2
39846,number,1
39847,out,1
39848,re,1
39849,road,5
39850,seats,1
39851,seen,1
39852,six,1
39853,slow,4
39854,smile,1
39855,south,1
39856,southside,1
39857,streets,1
39858,sweet,1
39859,take,4
39860,tall,1
39861,tangled,1
39862,there,1
39863,thick,1
39864,thirty,3
39865,time,1
39866,took,1
39867,turn,1
39868,walk,1
39869,way,2
39870,we,1
39871,weeks,1
39872,above,1
39873,age,1
39874,ashes,1
39875,beauty,1
39876,been,2
39877,believer,18
39878,believer425embed,1
39879,blood,2
39880,brain,1
39881,break,3
39882,broke,2
39883,broken,1
39884,build,3
39885,building,1
39886,bullets,3
39887,came,3
39888,chokin,1
39889,cloud,1
39890,could,1
39891,crowd,1
39892,did,2
39893,dove,1
39894,down,5
39895,drive,3
39896,drown,1
39897,ebbin,2
39898,ever,2
39899,face,1
39900,falling,1
39901,feelin,1
39902,feelings,1
39903,fire,1
39904,fired,1
39905,first,2
39906,flames,1
39907,flowin,2
39908,fly,3
39909,from,3
39910,future,1
39911,grace,1
39912,ground,1
39913,hate,1
39914,head,1
39915,heard,1
39916,heartache,1
39917,hoping,1
39918,inhibited,2
39919,inside,1
39920,last,2
39921,lesson,1
39922,let,6
39923,life,3
39924,like,3
39925,limited,2
39926,lived,2
39927,look,1
39928,love,3
39929,lyrics,1
39930,ma,1
39931,made,12
39932,masses,1
39933,master,2
39934,me,3
39935,message,1
39936,never,2
39937,oh,14
39938,one,1
39939,ones,1
39940,ooh,8
39941,open,2
39942,pain,13
39943,poems,1
39944,prayer,1
39945,rain,4
39946,rained,4
39947,sail,1
39948,say,1
39949,sea,2
39950,second,2
39951,seeing,1
39952,send,1
39953,shook,1
39954,singing,1
39955,speaking,1
39956,spirit,2
39957,sulkin,1
39958,taking,2
39959,tell,1
39960,the,1
39961,things,6
39962,think,1
39963,third,2
39964,til,2
39965,tired,1
39966,took,1
39967,turned,1
39968,veins,3
39969,way,2
39970,words,1
39971,would,1
39972,writing,1
39973,young,1
39974,already,1
39975,always,1
39976,asked,1
39977,away,1
39978,back,1
39979,beautiful,1
39980,bed,1
39981,better,1
39982,breakfast,1
39983,bring,1
39984,cause,2
39985,chest,1
39986,closer,1
39987,coffee,1
39988,cold,1
39989,come,1
39990,cool,1
39991,dance,1
39992,danced,1
39993,dark,1
39994,darling,1
39995,day,1
39996,dear,1
39997,death,1
39998,drank,1
39999,enough,1
40000,even,1
40001,ever,1
40002,every,1
40003,everybody,1
40004,far,1
40005,feel,2
40006,forget,1
40007,get,2
40008,ghosts,1
40009,give,1
40010,go,9
40011,go152embed,1
40012,gold,1
40013,gonna,1
40014,goodbye,1
40015,grey,3
40016,grown,1
40017,hair,1
40018,head,1
40019,held,1
40020,hope,1
40021,kids,1
40022,kiss,1
40023,knew,2
40024,know,2
40025,knows,1
40026,let,9
40027,letting,1
40028,like,1
40029,lit,1
40030,live,1
40031,ll,4
40032,look,2
40033,looked,1
40034,love,3
40035,loved,1
40036,lucky,1
40037,lungs,1
40038,lyrics,1
40039,made,1
40040,make,1
40041,met,1
40042,minute,2
40043,much,1
40044,needed,2
40045,never,2
40046,night,2
40047,now,1
40048,oh,2
40049,old,3
40050,older,1
40051,part,1
40052,played,1
40053,promise,1
40054,pulled,1
40055,re,4
40056,rest,1
40057,right,1
40058,said,1
40059,say,9
40060,scared,1
40061,school,1
40062,shoulder,2
40063,showed,1
40064,smiled,1
40065,sober,1
40066,somehow,1
40067,song,1
40068,stars,1
40069,stay,3
40070,stone,1
40071,swear,1
40072,take,1
40073,thank,1
40074,think,1
40075,though,1
40076,throwing,1
40077,til,1
40078,till,1
40079,told,1
40080,ve,2
40081,vows,1
40082,wake,1
40083,wanna,4
40084,wave,1
40085,way,1
40086,we,6
40087,weight,1
40088,won,1
40089,worth,1
40090,wrote,1
40091,ya,1
40092,addicted,1
40093,afraid,3
40094,ain,1
40095,alright,3
40096,away,1
40097,baby,2
40098,bands,4
40099,barely,1
40100,beg,1
40101,blow,1
40102,brain,1
40103,brittany,1
40104,cadence,1
40105,call,2
40106,can,1
40107,cannot,1
40108,car,1
40109,care,3
40110,casanova,1
40111,clothes,1
40112,club,1
40113,come,1
40114,committed,1
40115,control,1
40116,countin,3
40117,cry,3
40118,dead,10
40119,die,4
40120,down,1
40121,edge,9
40122,edge796embed,1
40123,em,3
40124,every,1
40125,everybody,1
40126,eyes,3
40127,fake,1
40128,fallin,3
40129,fast,1
40130,feel,1
40131,friends,10
40132,girlfriend,1
40133,go,1
40134,gon,1
40135,got,4
40136,green,1
40137,hard,1
40138,head,1
40139,help,1
40140,hey,1
40141,insane,1
40142,inside,1
40143,keep,1
40144,leave,3
40145,lied,3
40146,like,3
40147,lil,1
40148,llif3,1
40149,looked,3
40150,lookin,1
40151,lyrics,1
40152,mad,1
40153,make,1
40154,man,1
40155,me,2
40156,medicine,1
40157,might,1
40158,money,2
40159,nascar,1
40160,never,3
40161,nigga,1
40162,niggas,1
40163,notes,1
40164,ones,1
40165,ooh,2
40166,over,1
40167,overseas,1
40168,pain,2
40169,phantom,1
40170,please,1
40171,push,10
40172,quite,1
40173,race,1
40174,racks,1
40175,rain,2
40176,re,1
40177,real,3
40178,really,3
40179,red,1
40180,ride,1
40181,right,1
40182,roll,1
40183,said,3
40184,saw,3
40185,say,2
40186,shoulda,5
40187,sled,1
40188,slowin,1
40189,somethin,1
40190,spot,1
40191,stackin,2
40192,swag,2
40193,swear,2
40194,take,2
40195,tear,1
40196,that,2
40197,though,2
40198,thunderstorm,1
40199,til,3
40200,time,1
40201,top,3
40202,tour,1
40203,treat,1
40204,twenties,1
40205,universe,1
40206,wanna,1
40207,want,1
40208,watch,1
40209,way,9
40210,white,1
40211,worst,2
40212,would,1
40213,xanny,2
40214,xo,1
40215,yeah,13
40216,yeh,2
40217,you,2
40218,317embed,1
40219,adrenaline,1
40220,ain,3
40221,air,2
40222,anything,1
40223,ask,1
40224,attendance,1
40225,bank,1
40226,barely,2
40227,be,2
40228,beams,1
40229,big,14
40230,biscayne,1
40231,bitch,6
40232,bitches,6
40233,boostin,1
40234,bottom,1
40235,bout,1
40236,break,1
40237,business,1
40238,bust,1
40239,buy,1
40240,calamari,1
40241,call,3
40242,cells,1
40243,cets,1
40244,chains,1
40245,chase,24
40246,check,6
40247,chills,1
40248,cold,1
40249,come,1
40250,compromisin,1
40251,coupe,1
40252,crazy,1
40253,cruisin,1
40254,cup,1
40255,cups,1
40256,domain,1
40257,don,6
40258,down,1
40259,drank,2
40260,drive,1
40261,drug,1
40262,due,1
40263,dur,1
40264,em,1
40265,extremes,1
40266,fo,1
40267,focus,1
40268,food,1
40269,ford,2
40270,foreign,1
40271,foreigns,14
40272,freebandz,1
40273,fuck,9
40274,fuckin,1
40275,game,1
40276,gang,15
40277,gas,3
40278,go,4
40279,gon,2
40280,gone,1
40281,good,2
40282,gotta,3
40283,graduated,1
40284,guillotine,1
40285,half,1
40286,heard,1
40287,hendrix,1
40288,hit,1
40289,hol,1
40290,houses,1
40291,insane,1
40292,intermission,1
40293,is,1
40294,it,16
40295,james,2
40296,lenses,1
40297,let,2
40298,liability,1
40299,like,1
40300,livin,1
40301,lookin,1
40302,lord,2
40303,lyrics,1
40304,make,1
40305,mask,25
40306,maybach,1
40307,me,1
40308,million,1
40309,missions,1
40310,molly,11
40311,move,3
40312,my,1
40313,never,8
40314,no,2
40315,nod,1
40316,nother,1
40317,ocean,1
40318,off,6
40319,oh,2
40320,on,3
40321,or,1
40322,overdue,1
40323,parlay,1
40324,parliament,2
40325,percocets,21
40326,peru,1
40327,pink,1
40328,plates,1
40329,play,2
40330,praise,2
40331,prescriptions,1
40332,prison,1
40333,prometh,1
40334,promethazine,1
40335,promise,1
40336,proof,1
40337,pull,1
40338,range,1
40339,rep,6
40340,rick,1
40341,rob,2
40342,set,6
40343,speech,1
40344,spit,1
40345,stamps,1
40346,states,1
40347,super,1
40348,swear,2
40349,switch,1
40350,take,1
40351,tec,1
40352,that,1
40353,theo,1
40354,theodore,1
40355,thirty,2
40356,three,2
40357,toast,1
40358,top,1
40359,touch,1
40360,two,1
40361,up,2
40362,vegas,1
40363,way,2
40364,we,1
40365,wednesday,1
40366,what,2
40367,where,1
40368,whole,1
40369,woah,4
40370,ya,7
40371,ye,22
40372,yeah,1
40373,yee,1
40374,yo,1
40375,admit,1
40376,alone,1
40377,already,1
40378,best,1
40379,change,2
40380,clock,6
40381,cola,2
40382,could,3
40383,drinking,2
40384,forever,2
40385,give,3
40386,go,1
40387,going,2
40388,got,1
40389,grow,2
40390,guess,1
40391,hands,3
40392,hope,1
40393,know,4
40394,letting,1
40395,living,2
40396,lyrics,1
40397,make,2
40398,million,1
40399,mind,1
40400,mine,3
40401,minute,3
40402,need,2
40403,never,1
40404,night,1
40405,own,2
40406,pass,1
40407,reasons,3
40408,rising,2
40409,rum,2
40410,second,3
40411,sofa,2
40412,spend,1
40413,stay,16
40414,stay85embed,1
40415,sun,2
40416,take,3
40417,thousand,2
40418,ticking,6
40419,time,4
40420,underneath,2
40421,ve,1
40422,wait,3
40423,waiting,1
40424,wanna,2
40425,winds,1
40426,yeah,1
40427,you,2
40428,young,2
40429,acting,1
40430,advantage,1
40431,attention,1
40432,better,1
40433,bit,1
40434,cause,4
40435,come,7
40436,communicating,3
40437,cool,1
40438,damaged,1
40439,do,19
40440,else,11
40441,fall,2
40442,focus,3
40443,fool,1
40444,gather,1
40445,get,1
40446,give,1
40447,go,2
40448,got,2
40449,heart,1
40450,initially,1
40451,it,1
40452,leave,1
40453,let,7
40454,like,2
40455,little,1
40456,location,7
40457,lot,1
40458,love,1
40459,lyrics,1
40460,make,1
40461,me,1
40462,might,1
40463,mine,1
40464,mmm,7
40465,move,1
40466,need,13
40467,new,2
40468,night,1
40469,nothing,11
40470,oh,10
40471,personal,1
40472,place,5
40473,plan,1
40474,ride,9
40475,send,6
40476,slide,1
40477,spots,1
40478,subtweets,1
40479,take,1
40480,tell,1
40481,things,1
40482,through,2
40483,time,3
40484,times,1
40485,tonight,2
40486,understand,1
40487,vibe,3
40488,vibrations,3
40489,wanna,2
40490,what,1
40491,wonder,1
40492,you,5
40493,you167embed,1
40494,193embed,1
40495,all,1
40496,already,1
40497,attention,8
40498,baby,2
40499,bout,4
40500,call,2
40501,cause,3
40502,coming,3
40503,dirt,2
40504,doin,20
40505,dress,4
40506,every,1
40507,expect,3
40508,face,2
40509,gettin,4
40510,going,3
40511,got,4
40512,hate,3
40513,heart,3
40514,hey,1
40515,hm,1
40516,hmm,1
40517,home,3
40518,huh,8
40519,karma,4
40520,knew,13
40521,know,6
40522,la,1
40523,love,1
40524,lyrics,1
40525,making,4
40526,maybe,3
40527,me,8
40528,mine,4
40529,name,2
40530,never,4
40531,new,4
40532,oh,8
40533,one,2
40534,ooh,2
40535,over,2
40536,party,1
40537,perfume,3
40538,re,4
40539,ready,2
40540,regret,3
40541,right,1
40542,round,9
40543,runnin,6
40544,someone,3
40545,standin,1
40546,start,5
40547,sure,4
40548,the,1
40549,thinking,4
40550,thought,3
40551,throwin,2
40552,tonight,3
40553,want,10
40554,we,3
40555,what,4
40556,woah,1
40557,won,1
40558,ya,4
40559,yeah,5
40560,you,6
40561,afraid,1
40562,alright,8
40563,baby,8
40564,back,11
40565,back160embed,1
40566,cause,3
40567,close,1
40568,confessing,4
40569,control,1
40570,crazy,3
40571,dark,2
40572,decisions,3
40573,enough,2
40574,everybody,1
40575,everytime,1
40576,far,2
40577,feel,1
40578,follow,1
40579,free,1
40580,gets,1
40581,go,3
40582,goes,1
40583,guessing,2
40584,hesitation,1
40585,holdin,12
40586,inhibitions,3
40587,keep,2
40588,know,7
40589,knows,1
40590,let,1
40591,like,1
40592,lost,2
40593,love,3
40594,lyrics,1
40595,manipulate,3
40596,maybe,2
40597,me,1
40598,minds,2
40599,mmmm,1
40600,naked,1
40601,never,1
40602,nothing,12
40603,oh,4
40604,picture,1
40605,places,3
40606,pulls,2
40607,really,2
40608,reputation,3
40609,says,1
40610,shaking,3
40611,side,2
40612,start,2
40613,stop,2
40614,stumbled,2
40615,take,7
40616,tear,3
40617,there,12
40618,think,1
40619,took,2
40620,ve,3
40621,wait,1
40622,wanna,2
40623,way,2
40624,we,4
40625,whoa,1
40626,would,4
40627,yeah,3
40628,ah,1
40629,aid,1
40630,away,1
40631,baby,2
40632,believe,1
40633,better,1
40634,boy,1
40635,butter,1
40636,cake,1
40637,catch,6
40638,chocolate,1
40639,close,3
40640,could,1
40641,creepin,7
40642,daylight,1
40643,eyes,3
40644,feel,1
40645,feeling,1
40646,find,5
40647,get,5
40648,go,1
40649,gon,11
40650,hands,1
40651,hard,1
40652,how,5
40653,it,9
40654,know,1
40655,kool,1
40656,late,2
40657,like,2
40658,long,2
40659,lyrics,1
40660,made,2
40661,make,5
40662,mine,1
40663,need,2
40664,nigga,1
40665,niggas,6
40666,now,3
40667,oh,10
40668,ooh,5
40669,peanut,1
40670,play,1
40671,pride,1
40672,put,2
40673,redbone,1
40674,right,3
40675,scandalous,4
40676,shit,1
40677,sleepin,4
40678,some,1
40679,something,1
40680,stay,9
40681,they,3
40682,time,1
40683,trying,1
40684,used,1
40685,wait,1
40686,wake,1
40687,wanna,1
40688,want,4
40689,waste,1
40690,wishing,1
40691,woke,8
40692,woke353embed,1
40693,yeah,1
40694,you,5
40695,angry,1
40696,baby,4
40697,back,1
40698,bad,7
40699,bask,3
40700,believe,1
40701,break,1
40702,cause,11
40703,circuit,1
40704,come,1
40705,could,2
40706,did,3
40707,down,1
40708,em,15
40709,fast,1
40710,feel,1
40711,fix,1
40712,get,3
40713,give,6
40714,glory,3
40715,got,28
40716,hands,1
40717,high,1
40718,issues,13
40719,jealous,1
40720,judge,7
40721,kind,3
40722,leave,1
40723,like,2
40724,ll,3
40725,love,4
40726,lyrics,1
40727,mad,1
40728,mine,3
40729,need,6
40730,no,2
40731,ocean,1
40732,one,6
40733,out,1
40734,overzealous,1
40735,perfect,1
40736,point,1
40737,poorly,1
40738,problems,3
40739,pull,1
40740,purpose,1
40741,push,1
40742,real,1
40743,see,1
40744,shit,1
40745,solve,3
40746,takes,3
40747,things,2
40748,too,4
40749,try,1
40750,view,1
40751,wired,1
40752,would,3
40753,ya,4
40754,ya106embed,1
40755,yeah,5
40756,you,4
40757,attention,1
40758,away,2
40759,beautiful,18
40760,beautiful103embed,1
40761,beauty,3
40762,better,6
40763,bit,2
40764,blind,1
40765,cause,1
40766,change,12
40767,clearer,1
40768,could,6
40769,cover,1
40770,covergirls,2
40771,craves,1
40772,cry,1
40773,cut,1
40774,dark,3
40775,deeper,2
40776,dreams,1
40777,eat,1
40778,envy,1
40779,everything,1
40780,eyes,1
40781,face,1
40782,fades,1
40783,find,1
40784,girls,1
40785,go,1
40786,goes,2
40787,heart,6
40788,help,1
40789,hope,3
40790,hunger,1
40791,hurting,1
40792,image,1
40793,know,4
40794,knows,1
40795,let,1
40796,life,4
40797,light,2
40798,limits,1
40799,little,3
40800,livin,2
40801,longer,1
40802,lyrics,1
40803,made,2
40804,maybe,1
40805,mirror,1
40806,nothing,1
40807,oh,26
40808,pain,2
40809,perfect,1
40810,praises,1
40811,prays,1
40812,re,14
40813,says,1
40814,scars,7
40815,sculpted,1
40816,sculptor,1
40817,see,3
40818,shine,2
40819,shines,1
40820,shinin,1
40821,star,2
40822,stars,6
40823,starving,1
40824,surface,1
40825,that,5
40826,there,4
40827,thing,6
40828,time,2
40829,tries,1
40830,understand,1
40831,unnoticed,1
40832,waiting,3
40833,wants,1
40834,way,3
40835,we,14
40836,what,1
40837,within,1
40838,woes,1
40839,world,6
40840,worth,1
40841,ain,4
40842,alone,1
40843,already,4
40844,baby,5
40845,back,1
40846,bad,3
40847,bout,1
40848,can,2
40849,cause,3
40850,chance,4
40851,could,1
40852,day,1
40853,dirty,4
40854,drippin,4
40855,face,1
40856,feel,1
40857,fingertips,2
40858,got,1
40859,hands,10
40860,hands77embed,1
40861,home,2
40862,hope,1
40863,know,8
40864,laundry,4
40865,leavin,4
40866,like,4
40867,lyrics,1
40868,night,1
40869,no,4
40870,place,1
40871,plans,3
40872,puttin,2
40873,right,1
40874,said,1
40875,say,1
40876,show,2
40877,slow,13
40878,stoppin,4
40879,sweat,4
40880,take,4
40881,tell,1
40882,that,1
40883,thinkin,1
40884,this,1
40885,time,1
40886,ve,1
40887,wanna,2
40888,want,7
40889,way,1
40890,without,4
40891,woo,5
40892,yeah,10
40893,you,4
40894,178embed,1
40895,ah,1
40896,apart,2
40897,babe,4
40898,baby,5
40899,beats,2
40900,black,2
40901,blue,2
40902,brain,7
40903,burn,2
40904,buy,1
40905,can,4
40906,close,2
40907,cursing,2
40908,enough,4
40909,fall,2
40910,feeling,2
40911,fighting,2
40912,fire,2
40913,fist,2
40914,fucks,2
40915,get,9
40916,good,4
40917,got,7
40918,gotta,1
40919,ha,2
40920,heart,2
40921,high,1
40922,hiii,6
40923,keep,1
40924,keeps,2
40925,like,7
40926,love,11
40927,loving,13
40928,lyrics,1
40929,matter,2
40930,me,9
40931,miles,2
40932,motherfuckin,1
40933,must,6
40934,name,2
40935,need,1
40936,oh,2
40937,ooooooohhh,1
40938,owww,1
40939,owwwwww,1
40940,played,1
40941,pretty,1
40942,price,1
40943,put,1
40944,quit,2
40945,run,2
40946,something,2
40947,start,2
40948,stop,2
40949,taste,2
40950,that,2
40951,the,2
40952,throw,1
40953,tired,1
40954,together,1
40955,tried,1
40956,violin,1
40957,wall,1
40958,want,2
40959,way,2
40960,what,1
40961,without,2
40962,woo,3
40963,yeah,4
40964,10,1
40965,act,2
40966,ain,4
40967,always,2
40968,around,1
40969,ass,3
40970,authority,1
40971,back,27
40972,bag,1
40973,beast,2
40974,beauty,1
40975,betting,1
40976,bitch,2
40977,blacking,1
40978,bless,1
40979,bounce,26
40980,bounced,3
40981,boy,3
40982,broke,3
40983,brown,1
40984,call,2
40985,cannot,1
40986,cashed,3
40987,cause,2
40988,change,1
40989,check,3
40990,checks,3
40991,city,1
40992,clique,1
40993,come,1
40994,committed,1
40995,contract,1
40996,control,1
40997,count,4
40998,court,1
40999,courtrooms,1
41000,crazy,1
41001,crisis,1
41002,cut,1
41003,daddy,1
41004,dare,1
41005,denzel,1
41006,dogs,1
41007,don,2
41008,don114embed,1
41009,done,1
41010,drama,1
41011,drop,1
41012,edit,1
41013,em,1
41014,enlightened,1
41015,even,1
41016,every,7
41017,everything,2
41018,except,1
41019,faith,1
41020,fall,3
41021,feet,2
41022,fuck,2
41023,fuckin,2
41024,fucking,1
41025,gears,1
41026,genetics,1
41027,get,2
41028,getting,3
41029,girl,1
41030,glory,1
41031,god,3
41032,gon,1
41033,gory,1
41034,got,2
41035,growing,1
41036,grows,1
41037,have,1
41038,hear,1
41039,heard,1
41040,hell,3
41041,hella,1
41042,hit,3
41043,hitmaka,1
41044,hobbies,1
41045,homegrown,1
41046,housing,1
41047,hunger,1
41048,it,1
41049,jacket,1
41050,jet,1
41051,job,1
41052,karma,1
41053,kept,2
41054,kill,1
41055,knew,4
41056,know,4
41057,last,6
41058,lax,3
41059,leave,1
41060,life,2
41061,like,8
41062,limitless,1
41063,livin,1
41064,ll,2
41065,lone,1
41066,look,2
41067,lose,2
41068,lunch,1
41069,lyrics,1
41070,ma,3
41071,mane,1
41072,many,1
41073,meant,1
41074,metro,1
41075,mode,1
41076,morning,3
41077,mountain,1
41078,much,1
41079,mustard,1
41080,need,1
41081,never,6
41082,new,1
41083,nigga,5
41084,niggas,2
41085,night,10
41086,nobody,2
41087,off,1
41088,one,11
41089,owe,2
41090,packed,1
41091,paper,1
41092,paramount,1
41093,pathetic,1
41094,phone,1
41095,pill,1
41096,private,1
41097,public,1
41098,real,13
41099,respect,1
41100,right,1
41101,righteous,1
41102,risk,1
41103,scene,1
41104,seats,1
41105,seed,1
41106,seen,2
41107,shift,1
41108,shit,2
41109,shoot,1
41110,shots,1
41111,shredded,1
41112,sides,3
41113,silence,1
41114,sleep,1
41115,sold,2
41116,soul,1
41117,stacks,3
41118,stand,1
41119,star,1
41120,stay,1
41121,steady,1
41122,stomped,1
41123,story,1
41124,straight,1
41125,strapped,1
41126,studded,1
41127,summer,1
41128,switch,1
41129,switching,1
41130,takin,2
41131,talk,1
41132,temper,1
41133,ten,2
41134,thank,2
41135,that,1
41136,thing,1
41137,though,5
41138,thousand,1
41139,time,1
41140,tonight,6
41141,took,7
41142,top,1
41143,town,3
41144,trust,1
41145,turned,1
41146,underdog,1
41147,up,1
41148,vibin,1
41149,wake,3
41150,week,3
41151,well,1
41152,wells,1
41153,wish,1
41154,wishin,1
41155,woke,1
41156,wolf,1
41157,worry,1
41158,ya,2
41159,yeah,3
41160,you,6
41161,young,1
41162,193embed,1
41163,ain,2
41164,away,1
41165,back,1
41166,came,1
41167,can,1
41168,caught,1
41169,changed,1
41170,chune,1
41171,clique,2
41172,day,1
41173,face,17
41174,fake,16
41175,get,1
41176,got,6
41177,headtop,1
41178,heard,1
41179,hidin,1
41180,it,1
41181,know,3
41182,like,11
41183,long,6
41184,look,16
41185,love,10
41186,lyrics,1
41187,mistakes,2
41188,name,1
41189,never,3
41190,night,1
41191,no,1
41192,one,2
41193,people,6
41194,place,8
41195,play,2
41196,problems,1
41197,reach,2
41198,really,1
41199,right,3
41200,run,1
41201,safe,1
41202,say,2
41203,see,1
41204,shit,1
41205,showin,6
41206,since,1
41207,skrrt,1
41208,smile,2
41209,solid,1
41210,somethin,2
41211,son,1
41212,speak,1
41213,straight,13
41214,switch,1
41215,take,8
41216,talkin,2
41217,tell,3
41218,that,3
41219,things,1
41220,three,2
41221,time,6
41222,trust,3
41223,tryna,1
41224,up,1
41225,ve,6
41226,vibe,1
41227,wanna,10
41228,watch,1
41229,whole,7
41230,word,3
41231,yeah,4
41232,actress,4
41233,another,2
41234,asked,1
41235,bad,4
41236,belonged,1
41237,can,1
41238,cause,1
41239,check,4
41240,come,1
41241,cool,1
41242,crime,1
41243,day,1
41244,dead,3
41245,do235embed,1
41246,drama,2
41247,dreams,4
41248,feast,1
41249,fool,1
41250,games,1
41251,get,1
41252,got,7
41253,gun,1
41254,harder,2
41255,honey,2
41256,karma,1
41257,keys,1
41258,kingdom,1
41259,laugh,1
41260,lie,1
41261,like,6
41262,list,2
41263,little,1
41264,ll,4
41265,locked,1
41266,look,40
41267,lyrics,1
41268,made,41
41269,maybe,1
41270,me,8
41271,mine,2
41272,moves,2
41273,names,2
41274,nick,2
41275,no,2
41276,nobody,8
41277,oh,5
41278,old,1
41279,on,2
41280,once,2
41281,one,1
41282,ooh,10
41283,perfect,1
41284,phone,1
41285,place,1
41286,play,1
41287,red,2
41288,right,1
41289,role,1
41290,rose,2
41291,said,1
41292,sleep,1
41293,smarter,2
41294,sorry,1
41295,stage,1
41296,starring,4
41297,sure,1
41298,taylor,1
41299,thing,1
41300,think,1
41301,threw,1
41302,tilted,1
41303,time,4
41304,trust,4
41305,trusts,4
41306,twice,2
41307,underlined,2
41308,ve,2
41309,what,1
41310,why,1
41311,world,2
41312,90,2
41313,alone,1
41314,already,1
41315,answers,1
41316,back,2
41317,backfields,1
41318,barely,1
41319,broke,2
41320,brother,2
41321,buy,1
41322,can,3
41323,castle,8
41324,cheap,1
41325,cigarettes,1
41326,clothes,1
41327,coast,1
41328,country,3
41329,dancer,2
41330,drink,1
41331,driving,2
41332,drunk,1
41333,feel,3
41334,fields,1
41335,fifteen,1
41336,first,1
41337,found,2
41338,friday,1
41339,friend,1
41340,friends,4
41341,getting,2
41342,go,3
41343,got,1
41344,grass,1
41345,grown,2
41346,hand,1
41347,heart,1
41348,hill,7
41349,hill90embed,1
41350,home,3
41351,jobs,1
41352,kids,1
41353,kiss,1
41354,know,2
41355,lanes,3
41356,law,1
41357,left,1
41358,leg,1
41359,lives,1
