Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
08cqYeYWTjDUqNLVOiJMUF,"5tth2a3v0sWwV1C7bApBdX","The Jump Off","The Jump Off","Lil' Kim",2003-02-04,234093,0,spotify:user:,2012-03-05T10:03:13Z,"alternative r&b,dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,r&b,rap,southern hip hop,trap queen,urban contemporary",0.837,0.736,10,-8.367,0,0.378,0.225,0,0.0549,0.905,104.907,4
5i9DAhPII6Am7PlRVLDole,"5tth2a3v0sWwV1C7bApBdX","Whoa","The Naked Truth","Lil' Kim",2005-09-26,247720,37,spotify:user:,2012-03-05T10:03:27Z,"alternative r&b,dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,r&b,rap,southern hip hop,trap queen,urban contemporary",0.825,0.604,11,-5.032,0,0.239,0.00951,0,0.154,0.492,95.02,4
41kNUbsqaolPsiIFXKf2ws,"1YfEcTuGvBQ8xSD1f53UnK","As I Come Back","Genesis","Busta Rhymes",2001-11-13,200333,0,spotify:user:,2012-03-05T10:05:20Z,"east coast hip hop,hardcore hip hop,hip hop,hip pop,pop rap,rap",0.874,0.842,9,-0.835,1,0.222,0.173,0.0275,0.125,0.724,96.01,4
1UwhDxN47gFo0dZND24dHN,"1IO0GVa1xjkFMXsg66FiE9,1YfEcTuGvBQ8xSD1f53UnK,0YWxKQj2Go9CGHCp77UOyy","Uh Ooh (Remix)","Never Leave You - uh ooh, uh ooh!","Lumidee,Busta Rhymes,Fabolous",2003-01-01,213440,0,spotify:user:,2012-03-05T10:05:39Z,"hip pop,pop rap,urban contemporary,east coast hip hop,hardcore hip hop,hip hop,rap,dance pop,gangster rap,r&b,trap",0.766,0.65,0,-7.234,1,0.337,0.053,0.000095,0.071,0.836,200.037,4
70ATm56tH7OrQ1zurYssz0,"6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR,4utLUGcTvOJFr6aqIJtYWV","I Need A Doctor","I Need A Doctor","Dr. Dre,Eminem,Skylar Grey",2011-02-01,283733,72,spotify:user:,2012-03-05T10:06:30Z,"g funk,gangster rap,hip hop,rap,west coast rap,detroit hip hop,piano rock,viral pop",0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,4
62zu032QyCII3U0sZyjCzL,"7dGJo4pcD2V6oG8kP0tJRR,6DPYiyq5kWVQS4RGwxzPC7","Guilty Conscience","Curtain Call (Deluxe)","Eminem,Dr. Dre",2005-12-06,200213,0,spotify:user:,2012-03-05T10:07:35Z,"detroit hip hop,hip hop,rap,g funk,gangster rap,west coast rap",0.706,0.771,7,-5.607,1,0.314,0.0461,0,0.333,0.47,90.949,4
5qAkID2yviiozIXo9l8vKr,"7dGJo4pcD2V6oG8kP0tJRR","Role Model","Curtain Call (Deluxe)","Eminem",2005-12-06,205280,0,spotify:user:,2012-03-05T10:08:05Z,"detroit hip hop,hip hop,rap",0.863,0.584,2,-4.203,1,0.257,0.0214,0.00000376,0.0526,0.786,91.968,4
446iG01LIi20wA0QkHTarr,"7dGJo4pcD2V6oG8kP0tJRR","Marshall Mathers","The Marshall Mathers LP - Tour Edition (International Version)","Eminem",2000-05-23,321266,0,spotify:user:,2012-03-05T10:08:27Z,"detroit hip hop,hip hop,rap",0.729,0.759,11,-3.177,0,0.127,0.0361,0,0.0694,0.268,95.935,4
4QVOTT9CM2ftSLwnYGNDjd,"7dGJo4pcD2V6oG8kP0tJRR,2mpeljBig2IXLXRAFO9AAs","Stan","Curtain Call (Deluxe)","Eminem,Dido",2005-12-06,404426,0,spotify:user:,2012-03-05T10:09:05Z,"detroit hip hop,hip hop,rap,pop rock",0.781,0.74,6,-5.065,0,0.208,0.0375,0.00000227,0.449,0.527,80.056,4
5TscetU8NtItQ4DPzMLHpg,"6DVipHzYsPlIoA0DW8Gmns,7dGJo4pcD2V6oG8kP0tJRR","Rock City (feat. Eminem) - Explicit Album Version","Rock City","Royce Da 5'9",Eminem",2002-02-15,243120,11,spotify:user:,2012-03-05T10:10:00Z,"alternative hip hop,detroit hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop",0.793,0.573,5,-6.306,0,0.222,0.0922,0,0.329,0.789,87.102,4
2UtN8sfO08tkFQJA0X3wws,"0lEssBAxQl2In4RpaB1C2Y,1XkoF8ryArs86LZvFOkbyr","I Try","The Beautiful Struggle","Talib Kweli,Mary J. Blige",2004-09-28,265106,0,spotify:user:,2012-03-05T10:12:38Z,"alternative hip hop,conscious hip hop,east coast hip hop,hardcore hip hop,hip hop,southern hip hop,dance pop,hip pop,neo soul,r&b,urban contemporary",0.732,0.687,11,-6.866,0,0.0765,0.000659,0.00117,0.255,0.474,96.74,4
5q4I6I0ytvTKuYe1Fquxnx,"1XkoF8ryArs86LZvFOkbyr","Family Affair","No More Drama","Mary J. Blige",2001-08-28,265866,0,spotify:user:,2012-03-05T10:13:38Z,"dance pop,hip pop,neo soul,r&b,urban contemporary",0.914,0.551,8,-3.879,0,0.0455,0.133,0.0000261,0.0841,0.967,92.889,4
7hGObX4w7fmmBknsT0ITjm,"1XkoF8ryArs86LZvFOkbyr","Real Love - Live","The Tour","Mary J. Blige",1998-01-01,89582,0,spotify:user:,2012-03-05T10:14:33Z,"dance pop,hip pop,neo soul,r&b,urban contemporary",0.602,0.887,9,-7.417,0,0.091,0.0073,0.00000409,0.773,0.529,96.45,4
0GRHiYtkwZ1VbgUdw45WG2,"1XkoF8ryArs86LZvFOkbyr,59wfkuBoNyhDMQGCljbUbA,4dUPdrPvnFYaifHOShu4lz","No More Drama - P. Diddy & Mario Winans Remix","No More Drama","Mary J. Blige,Diddy,Hit Man",2001-08-28,245040,0,spotify:user:,2012-03-05T10:15:06Z,"dance pop,hip pop,neo soul,r&b,urban contemporary,east coast hip hop,hip hop,pop rap,rap",0.677,0.765,9,-4.017,1,0.106,0.267,0.00000629,0.0886,0.83,98.335,4
6N41bg3KCqMxKlrWETSpTt,"6RQkaOWddQmiLLJqSgnTbm","Murder She Wrote","Ultimate Reggae","Chaka Demus & Pliers",2003-01-01,244266,0,spotify:user:,2012-03-05T10:16:12Z,"funana,lovers rock",0.877,0.612,11,-11.714,0,0.168,0.0918,0.00504,0.264,0.851,95.107,4
7o7rrKyfqGo5xw318JNFUb,"7urq0VfqxEYEEiZUkebXT4,1wiBLzTI7z9RUwEpNPdFT6,5me0Irg2ANcsgc93uaYrpb","Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version","Bad Boy Greatest Hits Vol. 1","112,Mase,The Notorious B.I.G.",1998,290040,39,spotify:user:,2012-03-05T10:16:30Z,"atl hip hop,boy band,contemporary r&b,dance pop,gangster rap,hip pop,pop rap,r&b,southern hip hop,urban contemporary,hardcore hip hop,harlem hip hop,hip hop,rap,east coast hip hop",0.764,0.502,8,-6.392,1,0.0508,0.0162,0,0.0569,0.779,95.952,4
3hRwcwpkOenKHjOsyIwTxf,"0iVrCROxeyon7MZUW3MfzT","Get It On Tonite","#1 Spot","Montell Jordan",2005-01-01,275080,38,spotify:user:,2012-03-05T10:17:02Z,"contemporary r&b,dance pop,hip hop,hip pop,new jack swing,pop rap,r&b,urban contemporary",0.811,0.526,10,-8.669,0,0.0754,0.26,0.0000352,0.0748,0.858,99.001,4
6JW8DqCEOWaj8z5AIx4ugf,"3nFkdlSjzX9mRTtwJOzDYB","Excuse Me Miss","#1 Spot","JAY-Z",2005-01-01,280053,35,spotify:user:,2012-03-05T10:17:36Z,"east coast hip hop,hip hop,rap",0.675,0.86,1,-4.862,1,0.295,0.0186,0,0.0635,0.858,92.844,4
4sVvcMmddpIGpmhz67TaF1,"1g8uGVofjr2ApBrI8OZhJf,1XkoF8ryArs86LZvFOkbyr,5pnbUBPifNnlusY8kTBivi","Back To Life 2001 (Feat. Mary J. Blige and Jadakiss)","The Professional 2","DJ Clue,Mary J. Blige,Jadakiss",2000-03-06,210266,0,spotify:user:,2012-03-05T10:18:52Z,"east coast hip hop,hardcore hip hop,hip hop,hip pop,dance pop,neo soul,r&b,urban contemporary,battle rap,gangster rap,pop rap,rap,trap",0.568,0.454,2,-7.289,1,0.52,0.183,0,0.166,0.259,201.683,4
26FXOiNKikTSzMWAkfEP2P,"1g8uGVofjr2ApBrI8OZhJf,3nFkdlSjzX9mRTtwJOzDYB,5MQIo1YqabUyOjWBzRqPSA,6NyJIFHAePjHR1pFxwisqz,4jWzNq3sdzSpqn7BnzvIKn,0tCtGc5vt29zFZp6KXzN50","Change The Game (Feat. Jay Z, Daz, Kurupt, Beanie Sigel & Memphis Bleek) - Remix (Explicit)","The Professional 2","DJ Clue,JAY-Z,Daz,Kurupt,Memphis Bleek,Beanie Sigel",2000-03-06,291066,0,spotify:user:,2012-03-05T10:19:14Z,"east coast hip hop,hardcore hip hop,hip hop,hip pop,rap,g funk,gangster rap,west coast rap,pop rap,southern hip hop,battle rap,philly rap,trap",0.922,0.551,1,-5.154,1,0.32,0.0296,0,0.13,0.644,94.028,4
0kTmKrd9K5XfzcikZohAhf,"4d3yvTptO48nOYTPBcPFZC,3DiDSECUqqY1AuBP8qtaIa","Gangsta Lovin'","Eve-Olution [International Version (Explicit)]","Eve,Alicia Keys",2002-01-01,239266,0,spotify:user:,2012-03-05T21:19:15Z,"dance pop,gangster rap,hip hop,hip pop,philly rap,pop rap,r&b,rap,urban contemporary,neo soul,pop",0.726,0.845,1,-3.543,0,0.059,0.0546,0,0.0874,0.793,94.34,4
30oTS7bm0aH3p7lqjEIu8q,"5cMgGlA1xGyeAB2ctYlRdZ","Full Clip","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,217440,65,spotify:user:,2012-03-05T21:35:47Z,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",0.875,0.745,1,-5.878,1,0.269,0.0227,0.00000237,0.287,0.749,95.201,4
6zx51CmtOPDd6lFDgBwqdB,"4GMgdB3vwbBOc42hbXEi9p,4VMYDCV2IEDYJArk749S6m,6eBYLQONaYZhZNAVK061t6,5WooWF4HvIcgW0BDA2VBPN,0tG3OtnzCjdbL1ZVkDprlS","Oye Mi Canto","N.O.R.E. Y La Familia","N.O.R.E.,Daddy Yankee,Nina Sky,Gemstar,Big Mato",2006-07-18,240973,0,spotify:user:,2012-03-06T13:25:42Z,"hardcore hip hop,hip hop,hip pop,queens hip hop,latin hip hop,reggaeton,trap latino,urban contemporary",0.677,0.946,6,-2.887,1,0.0553,0.185,0.00000356,0.274,0.948,96.011,4
0KEIQZAfVTGVyVxEW7tgFj,"33ScadVnbm2X8kkUqOkC6Z,3ScY9CQxNLQei8Umvpx5g6,4GMgdB3vwbBOc42hbXEi9p,2J4vazd8n1SyzzFf2y27e9,401wcrtXFgCbDoMfUweY15","Reggaeton Latino - Chosen Few Remix","N.O.R.E. Y La Familia","Don Omar,Fat Joe,N.O.R.E.,LDA,Manuel Alejandro Ruiz",2006-07-18,290186,0,spotify:user:,2012-03-06T13:26:00Z,"latin hip hop,puerto rican pop,reggaeton,trap latino,bronx hip hop,dance pop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap,queens hip hop",0.714,0.937,9,-2.618,0,0.257,0.0215,0.00000188,0.0918,0.669,92.996,4
52UvgzlcecYlzQrZSoWVj4,"4GMgdB3vwbBOc42hbXEi9p","Nothin'","God's Favorite (Explicit)","N.O.R.E.",2002-06-25,264653,0,spotify:user:,2012-03-06T13:26:28Z,"hardcore hip hop,hip hop,hip pop,queens hip hop",0.782,0.867,3,-6.126,0,0.158,0.32,0.00000226,0.303,0.726,97.04,4
0CBQHpw3MxVg6rZWElHuoF,"5pnbUBPifNnlusY8kTBivi,4iHNK0tOyZPYnBU7nGAgpQ","U Make Me Wanna","Kiss Of Death","Jadakiss,Mariah Carey",2004-01-01,293800,0,spotify:user:,2012-03-06T13:30:14Z,"battle rap,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap,dance pop,pop,r&b,urban contemporary",0.686,0.818,5,-5.111,0,0.241,0.0374,0,0.329,0.633,83.182,4
05nOR9g5uIgTCqElBVGJLB,"5pnbUBPifNnlusY8kTBivi,2DzRMyWgjuMbYvt5BLbpCo","Why","Kiss Of Death","Jadakiss,Anthony Hamilton",2004-01-01,240000,0,spotify:user:,2012-03-06T13:31:04Z,"battle rap,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap,contemporary r&b,neo soul,quiet storm,r&b,urban contemporary",0.601,0.945,1,-3.36,0,0.221,0.0169,0,0.0621,0.565,168.408,4
68pndoKApBoOI8RFIsXIrT,"1FwigKGfEZFMoBwDsPDER0","Teach Me How To Dougie Remix (Ft. Cali Swag District, Lil Wil, B-Hamp, Doughski G)","The Hit Picker Upper","Dallas County",2011-08-06,241475,0,spotify:user:,2012-03-10T17:55:51Z,"",0.848,0.322,8,-9.362,0,0.303,0.0733,0.00000181,0.0929,0.433,169.96,4
2lVDc57IMK6nypg2iuEWVR,"1Zz5UxfKSSqc6hpa3xJPCw","Tipsy - Radio Mix","Tipsy","J-Kwon",2004-01-25,243026,58,spotify:user:,2012-03-20T17:11:52Z,"dirty south rap,pop rap,southern hip hop",0.925,0.748,11,-5.572,0,0.278,0.0484,0,0.101,0.615,92.978,4
16Bb7opat15XEL9NzCyKAr,"50NoVNy9GU1lCrDV8iGpyu","Got Your Money","ODB Greatest Hitz","Ol' Dirty Bastard",2011-05-10,237505,0,spotify:user:,2012-03-20T17:40:01Z,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",0.937,0.509,1,-6.171,1,0.182,0.0442,0,0.116,0.697,103.054,4
6UFFuz7mqMF39rnyVi7IJG,"4L3GTE04bW5N7azA9QPhjA","King Of The Dancehall","King Of The Dancehall","Beenie Man",2004-01-01,217106,27,spotify:user:,2012-03-20T17:45:38Z,"dancehall,jamaican dancehall,reggae fusion,soca",0.858,0.827,10,-5.681,0,0.111,0.336,0,0.0563,0.859,104.855,4
177SgnoNRpUcll9eipIv1j,"4L3GTE04bW5N7azA9QPhjA,2X1VgNqQOiSbkyel3a9rjK,3Isy6kedDrgPYoTS1dazA9","Bossman","From Kingston To King Of The Dancehall: A Collection Of Dancehall Favorites","Beenie Man,Lady Saw,Sean Paul",2005-01-01,247333,0,spotify:user:,2012-03-20T17:47:48Z,"dancehall,jamaican dancehall,reggae fusion,soca,dancehall queen,lovers rock,old school dancehall,dance pop,pop rap",0.863,0.737,11,-7.663,0,0.262,0.199,0,0.0787,0.766,102.003,4
6sWd2RlxEJKFDvFPR7pzJA,"3q7HBObVc0L8jNeTe5Gofh,1Oa0bMld0A3u5OTYfMzp5h","21 Questions","21 Questions [International Version (Explicit)]","50 Cent,Nate Dogg",2003-01-01,227186,0,spotify:user:,2012-03-20T17:56:09Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap,g funk,west coast rap",0.575,0.811,6,-3.881,0,0.31,0.313,0.000114,0.0804,0.905,89.732,4
68vgtRHr7iZHpzGpon6Jlo,"23zg3TcAtWQy7J6upgbUnj,3DiDSECUqqY1AuBP8qtaIa","My Boo","Confessions (Expanded Edition)","Usher,Alicia Keys",2004-03-23,223440,78,spotify:user:,2012-03-20T17:57:11Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary,hip pop,neo soul",0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,4
6H7w7e8zC8QYJyqe7fZHVa,"2BvzbqWWwLN11XGBYgDZzx","Lean Back","True Story","Terror Squad",2004-01-01,247426,0,spotify:user:,2012-03-20T17:57:53Z,"bronx hip hop,hardcore hip hop",0.799,0.916,1,-3.344,1,0.471,0.11,0,0.0746,0.697,126.687,5
3aImJnJlAgcE7bJ1NxthGt,"0IF46mUS8NXjgHabxk2MCM","Trick Me","Tasty","Kelis",2003-12-05,206106,66,spotify:user:,2012-03-20T17:58:35Z,"dance pop,electropop,hip pop,neo soul,r&b,urban contemporary",0.97,0.72,1,-3.347,0,0.149,0.0369,0.000389,0.326,0.962,107.17,4
3XbGUBLV08bNsRhN2QwRxY,"0Mz5XE0kb1GBnbLQm2VbcO,5NDMothbpdpq2xHqSjrrWn,4hadtPX6kKntrnA87Zdy01","Brown Sugar (Extra Sweet)","Brown Sugar (Soundtrack)","Mos Def,Faith Evans,Scott Storch",2002-01-01,209933,0,spotify:user:,2012-03-20T18:02:24Z,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop,contemporary r&b,hip pop,neo soul,quiet storm,r&b,urban contemporary",0.795,0.659,1,-4.804,0,0.295,0.0412,0.00000438,0.0655,0.777,97.902,4
0DdN7DAm3SVVfhrsaoGMuE,"6zDBeei6hHRiZdAJ6zoTCo,2wIVse2owClT7go1WT98tk","Turn da Lights Off (feat. Missy Elliott)","It's Me Again","Tweet,Missy Elliott",2005,290493,42,spotify:user:,2012-03-20T18:04:12Z,"contemporary r&b,hip hop,hip pop,neo soul,r&b,urban contemporary,dance pop,pop rap,rap,virginia hip hop",0.667,0.514,1,-10.336,1,0.274,0.236,0,0.0694,0.477,82.987,4
2QsZVnbWVSjKMXK6K3uRBL,"23zg3TcAtWQy7J6upgbUnj","U Remind Me","8701","Usher",2001-08-07,266893,71,spotify:user:,2012-03-20T18:07:04Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,4
5PCJldueshnwqQVjS16543,"23zg3TcAtWQy7J6upgbUnj","U Don't Have to Call","8701","Usher",2001-08-07,269400,64,spotify:user:,2012-03-20T18:07:53Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.793,0.568,1,-4.958,1,0.0459,0.0478,0.0000357,0.0304,0.806,100.005,4
7cLb7IWBeclFiXI8GqYNUi,"23zg3TcAtWQy7J6upgbUnj","Caught Up","Confessions","Usher",2004-03-23,224640,0,spotify:user:,2012-03-20T18:10:41Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.814,0.818,6,-4.63,1,0.0556,0.0261,0.00000743,0.126,0.768,110.075,4
5DrCfhw5cotNDiBUr5BJ6f,"23zg3TcAtWQy7J6upgbUnj","Bad Girl","Confessions","Usher",2004-03-23,261800,0,spotify:user:,2012-03-20T18:10:46Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.756,0.824,6,-6.884,0,0.286,0.259,0,0.242,0.851,88.054,4
1NCSa6QvClPVe7KqsqjnMn,"23zg3TcAtWQy7J6upgbUnj,59wfkuBoNyhDMQGCljbUbA","I Don't Know (feat. P. Diddy)","8701","Usher,Diddy",2001-08-07,266666,42,spotify:user:,2012-03-20T18:11:14Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary,east coast hip hop,hip hop,hip pop,pop rap,rap",0.85,0.732,0,-4.337,1,0.168,0.219,0.00000101,0.0407,0.931,98.019,4
5yTYCVowk9Ljr3FQpvqnN1,"3vDUJHQtqT3jFRZ2ECXDTi","On Fire","Interscope Presents: Club Bangers [International Version (Explicit)]","Lloyd Banks",2006-01-01,184373,0,spotify:user:,2012-03-20T18:16:21Z,"gangster rap,hardcore hip hop,hip hop,pop rap,queens hip hop,rap,trap",0.767,0.841,8,-3.849,1,0.232,0.0959,0.00107,0.167,0.468,95.055,4
2aaIJL5GpURnXtzBw0mpZ8,"2x8KDZdSONA3872CnhaAlX,0z4gvV4rjIZ9wHck67ucSV","Can You Believe It","Time Is Money (Explicit Version)","Styles P,Akon",2006,249760,0,spotify:user:,2012-03-20T18:19:49Z,"battle rap,boom bap,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop,trap,dance pop",0.68,0.741,5,-2.999,0,0.125,0.0849,0,0.359,0.467,94.933,4
7xcushLQrp3HPREgpc8yMo,"6eBYLQONaYZhZNAVK061t6,6TL5LD7Gqmo99xssJEbQpA","Move Ya Body","R&B Divas","Nina Sky,Jabba",2007-01-01,233746,16,spotify:user:,2012-03-20T18:22:01Z,"hip pop,urban contemporary",0.856,0.721,11,-6.594,0,0.0397,0.0189,0.0000475,0.052,0.877,121.061,4
79P7oiTCUliF8AQTzUiK24,"1Z8ODXyhEBi3WynYw0Rya6,3zKsvltQ1BdHBmzqsX5xtM","All Good","Cut Killer Show 2","De La Soul,Shaka Khan",2010-05-26,293826,50,spotify:user:,2012-03-20T18:24:53Z,"alternative hip hop,east coast hip hop,gangster rap,golden age hip hop,hardcore hip hop,hip hop,jazz rap,rap",0.839,0.559,10,-9.378,0,0.31,0.0222,0,0.352,0.843,99.468,4
13oiYgOtpjRa4kWxE04jHC,"3q7HBObVc0L8jNeTe5Gofh","Just A Lil Bit","Ultimate R&B Love 2008 (International Version)","50 Cent",2008-01-01,238053,0,spotify:user:,2012-03-20T18:26:53Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap",0.689,0.66,8,-7.687,1,0.321,0.0418,0.00573,0.272,0.528,96.942,4
1OKPQF7iS8TVxY4gwvBZ3n,"6evKD5JWJON3qPBJtUEmtY","Poppin' Them Thangs","Beg For Mercy (Explicit Version)","G-Unit",2003-01-01,240800,0,spotify:user:,2012-03-20T18:29:45Z,"gangster rap,hardcore hip hop,hip hop,nyc rap,pop rap,queens hip hop,rap,southern hip hop,trap",0.768,0.806,6,-1.406,0,0.195,0.261,0,0.0785,0.927,88.024,4
6Mm78PuPBw14iCbiMu9FFq,"5pKCCKE2ajJHZ9KAiaK11H,6NOvBZrkd83MSD51xkq4on","Pon De Replay - Remix","Music Of The Sun","Rihanna,Elephant Man",2005-08-29,217186,0,spotify:user:,2012-03-20T18:32:58Z,"barbadian pop,dance pop,pop,urban contemporary,dancehall,jamaican dancehall,old school dancehall,reggae fusion,soca",0.778,0.737,7,-7.861,1,0.251,0.00031,0,0.276,0.582,99.078,4
3FaUH7ZMjW1hv9Jx6MIAIf,"4Q5sPmM8j4SpMqL4UA1DtS,4tAhhPPEWcszcMjhYROUvx","Sunshine (feat. Lea)","U Gotta Feel Me","Lil' Flip,Lea",2004-03-30,225186,47,spotify:user:,2012-03-20T18:58:38Z,"crunk,dirty south rap,gangster rap,houston rap,memphis hip hop,pop rap,southern hip hop,trap",0.845,0.346,0,-9.381,1,0.106,0.0218,0,0.135,0.819,93.989,4
33ZXjLCpiINn8eQIDYEPTD,"6O2zJ0tId7g07yzHtX0yap","Shook Ones, Pt. II","The Infamous","Mobb Deep",1995-04-25,325506,76,spotify:user:,2012-03-22T17:00:26Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,4
3Uo9e1WaAuk4CEcSWIKxuj,"6evKD5JWJON3qPBJtUEmtY","Stunt 101","Beg For Mercy (Explicit Version)","G-Unit",2003-01-01,232226,0,spotify:user:,2012-03-22T17:01:15Z,"gangster rap,hardcore hip hop,hip hop,nyc rap,pop rap,queens hip hop,rap,southern hip hop,trap",0.729,0.766,9,-1.183,1,0.405,0.157,0,0.21,0.694,95.535,4
0mJvf0TCK71Sedwoc0inKr,"6evKD5JWJON3qPBJtUEmtY","Smile","Beg For Mercy (Explicit Version)","G-Unit",2003-01-01,218000,0,spotify:user:,2012-03-22T17:01:36Z,"gangster rap,hardcore hip hop,hip hop,nyc rap,pop rap,queens hip hop,rap,southern hip hop,trap",0.826,0.516,8,-3.619,0,0.218,0.265,0,0.0861,0.622,90.083,4
7iL6o9tox1zgHpKUfh9vuC,"3q7HBObVc0L8jNeTe5Gofh","In Da Club","Get Rich Or Die Tryin'","50 Cent",2003-02-06,193466,83,spotify:user:,2012-03-22T17:38:38Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap",0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,4
5HQVUIKwCEXpe7JIHyY734,"7hJcb9fa4alzcOq3EaNPoG,137W8MRPWKqSmrBGDBFSop,0du5cEVh5yTK9QJze8zA0C","Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg,Wiz Khalifa,Bruno Mars",2011-10-11,207333,78,spotify:user:,2012-03-22T19:29:29Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,dance pop,pittsburgh rap,southern hip hop,trap,pop",0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
4jbEocS4BNAVLpnGGNcNl5,"1YfEcTuGvBQ8xSD1f53UnK","Holla","Genesis","Busta Rhymes",2001-11-13,274773,1,spotify:user:,2012-03-27T21:42:00Z,"east coast hip hop,hardcore hip hop,hip hop,hip pop,pop rap,rap",0.795,0.793,11,-3.77,1,0.42,0.121,0.00713,0.102,0.488,94.796,4
31y7hpik0SlBoztxK6OcRI,"1YfEcTuGvBQ8xSD1f53UnK,1XkoF8ryArs86LZvFOkbyr","There's Only One (feat. Mary J. Blige)","Genesis","Busta Rhymes,Mary J. Blige",2001-11-13,264066,0,spotify:user:,2012-03-27T21:42:22Z,"east coast hip hop,hardcore hip hop,hip hop,hip pop,pop rap,rap,dance pop,neo soul,r&b,urban contemporary",0.892,0.697,11,-4.255,1,0.261,0.011,0.00000301,0.321,0.714,98.122,4
68LHBxcqYjYpOU2rKeJmoa,"1YfEcTuGvBQ8xSD1f53UnK,59wfkuBoNyhDMQGCljbUbA,2RdwBSPQiwcmiDo9kixcl8","Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix","Genesis","Busta Rhymes,Diddy,Pharrell Williams",2001-11-22,238600,0,spotify:user:,2012-03-27T21:44:19Z,"east coast hip hop,hardcore hip hop,hip hop,hip pop,pop rap,rap,dance pop,r&b",0.697,0.793,6,-4.699,0,0.323,0.0844,0,0.0619,0.56,89.767,4
4F55RCGuM477OjznpYGhYz,"7352aRY2mqSxBZwzUb6LmA,7bXgB6jMjp9ATFy66eO08Z,0DRTDBGl9fBAzVdF1IFA75","Shortie Like Mine (feat. Chris Brown & Johntá Austin)","Playlist: The Very Best Of Bow Wow","Bow Wow,Chris Brown,Johnta Austin",2000,267506,49,spotify:user:,2012-04-02T21:55:05Z,"dance pop,hip hop,hip pop,pop rap,r&b,rap,southern hip hop,urban contemporary,pop",0.763,0.629,7,-8.66,0,0.225,0.0891,0,0.169,0.709,142.149,4
0nIoeewMAxwpU3MkUvzsub,"2JyWXPbkqI5ZJa3gwqVa0c","7 Days - DJ Premier Remix featuring Mos Def Main no rap intro","7 Days (Online Music)","Craig David",2000-07-24,251266,0,spotify:user:,2012-04-05T06:08:50Z,"british soul,dance pop,r&b,urban contemporary",0.707,0.52,6,-7.857,1,0.157,0.044,0,0.288,0.83,94.022,4
15XOPzgWmqbnPOdeydhYLu,"21E3waRsmPlU7jZsS13rcj","When You're Mad","In My Own Words","Ne-Yo",2006-01-01,222000,0,spotify:user:,2012-04-14T17:53:56Z,"dance pop,pop,urban contemporary",0.66,0.548,6,-7.127,1,0.215,0.364,0,0.108,0.436,86.947,4
